lang,key,rate,ev_survival,ev_kept,ev_total,gpt_kept
ko,https://en.wikivoyage.org/wiki/Guanajuato::1,0.5,0.2857142857142857,2,7,0.5287356321839081
ko,https://en.wikivoyage.org/wiki/Streymoy::1,0.5,0.6,6,10,0.5060240963855421
ko,https://en.wikinews.org/wiki/Iranian_passenger_jet%27s_wheel_catches_fire::1,0.5,0.4,8,20,0.5029239766081871
ko,https://en.wikinews.org/wiki/Philae_space_probe_lands_on_comet::1,0.5,0.2857142857142857,2,7,0.5164835164835165
ko,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Bones::1,0.5,0.5,4,8,0.45925925925925926
ko,"https://en.wikinews.org/wiki/Hong_Kong_tourists_held_hostage_in_the_Philippines,_nine_killed::2",0.5,0.4,4,10,0.4657534246575342
ko,https://en.wikivoyage.org/wiki/Barcelona::1,0.5,0.16666666666666666,1,6,0.5480225988700564
ko,https://en.wikivoyage.org/wiki/Grand_Canyon::2,0.5,0.5,3,6,0.4810126582278481
ko,https://en.wikivoyage.org/wiki/Studying_abroad::1,0.5,0.5,17,34,0.49693251533742333
ko,https://en.wikinews.org/wiki/War_between_top_lawyers_in_Greece::1,0.5,1.0,3,3,0.4788135593220339
ko,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Culture::1,0.5,0.4,6,15,0.4768211920529801
ko,https://en.wikinews.org/wiki/New_South_Wales_government_starts_trial_of_hunting_in_national_parks::1,0.5,0.3,3,10,0.4935897435897436
ko,https://en.wikinews.org/wiki/French_campaigning_film_director_Ren%C3%A9_Vautier_dies::2,0.5,0.5555555555555556,5,9,0.47058823529411764
ko,https://en.wikivoyage.org/wiki/German_phrasebook::2,0.5,0.5833333333333334,7,12,0.5280898876404494
ko,https://en.wikinews.org/wiki/EBay_to_acquire_Skype::1,0.5,1.0,1,1,0.4528301886792453
ko,https://en.wikinews.org/wiki/Spanish_football_captain_dies_at_26::2,0.5,0.6,3,5,0.52
ko,https://en.wikibooks.org/wiki/Warfare::2,0.5,0.53125,17,32,0.48677248677248675
ko,https://en.wikinews.org/wiki/Building_collapses_in_Mecca_at_eve_of_Hajj_pillgrimage::1,0.5,0.3333333333333333,2,6,0.45918367346938777
ko,https://en.wikinews.org/wiki/Haitian_cholera_victims_threaten_United_Nations_with_lawsuit::2,0.5,0.75,3,4,0.5270935960591133
ko,https://en.wikinews.org/wiki/Icelandic_Hekla_volcano_shows_signs_of_activity::1,0.5,0.45,9,20,0.5503355704697986
ko,"https://en.wikinews.org/wiki/Sun%27s_mood_swings_not_so_strange_after_all,_say_scientists::2",0.5,0.5,4,8,0.4827586206896552
ko,https://en.wikivoyage.org/wiki/Travel_agencies::1,0.5,0.4375,7,16,0.46923076923076923
ko,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Genetics/Introduction::1,0.5,0.8,4,5,0.49382716049382713
ko,https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case::2,0.5,0.6666666666666666,2,3,0.4873417721518987
ko,https://en.wikibooks.org/wiki/Castles_of_England/The_Development_of_the_Castle::1,0.5,0.6666666666666666,6,9,0.5061728395061729
ko,https://en.wikivoyage.org/wiki/Moldova::1,0.5,0.4375,7,16,0.4720496894409938
ko,https://en.wikinews.org/wiki/Apple_Japan_to_replace_overheating_iPod_Nanos::2,0.5,0.5,3,6,0.5
ko,https://en.wikivoyage.org/wiki/Sleep::1,0.5,0.46153846153846156,6,13,0.47904191616766467
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians::1,0.5,0.25,1,4,0.48175182481751827
ko,https://en.wikivoyage.org/wiki/Tornado_safety::2,0.5,0.4,4,10,0.5
ko,https://en.wikivoyage.org/wiki/Travel_photography/Film::1,0.5,0.5,3,6,0.5704225352112676
ko,https://en.wikibooks.org/wiki/French_Revolution/Effects::1,0.5,0.5333333333333333,16,30,0.5212121212121212
ko,https://en.wikivoyage.org/wiki/War_zone_safety::2,0.5,0.5384615384615384,7,13,0.4868421052631579
ko,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey::1,0.5,0.5714285714285714,4,7,0.5211864406779662
ko,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Behavioural_and_Neuroscience_Methods::1,0.5,0.3333333333333333,2,6,0.4717948717948718
ko,https://en.wikinews.org/wiki/Tennis:_Andy_Murray_wins_Montreal_Masters_2009::1,0.5,0.375,6,16,0.4838709677419355
ko,https://en.wikivoyage.org/wiki/Japan%27s_Top_100_Cherry_Blossom_Spots::1,0.5,0.2,1,5,0.4367816091954023
ko,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Blended_Learning_in_Grades_9-12::2,0.5,0.42857142857142855,6,14,0.5490196078431373
ko,https://en.wikinews.org/wiki/Judge_orders_Baltimore_City_prison_to_produce_plan_for_improvement::1,0.5,0.25,1,4,0.5033557046979866
ko,https://en.wikinews.org/wiki/US_Navy_ship_damages_Tubbataha_Reef_National_Park::1,0.5,0.8,4,5,0.5217391304347826
ko,https://en.wikinews.org/wiki/Women%E2%80%99s_boxing_to_be_included_in_the_2012_Olympics_for_the_first_time::2,0.5,0.6666666666666666,6,9,0.5408163265306123
ko,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos::2,0.5,0.3888888888888889,7,18,0.5089820359281437
ko,https://en.wikinews.org/wiki/Leak_suggests_John_Kerry_will_recognise_Israel_as_Jewish_state::2,0.5,0.4444444444444444,8,18,0.53125
ko,https://en.wikibooks.org/wiki/High_School_Earth_Science/Storms::2,0.5,0.5,2,4,0.5076923076923077
ko,https://en.wikinews.org/wiki/China_promises_cut_in_carbon_dioxide_emissions::2,0.5,1.0,3,3,0.5064102564102564
ko,https://en.wikibooks.org/wiki/Yoga/Yoga_Tales::1,0.5,0.6363636363636364,7,11,0.4860335195530726
ko,https://en.wikinews.org/wiki/President_of_Costa_Rica_contracts_H1N1_swine_flu::1,0.5,0.25,4,16,0.5354330708661418
ko,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Triceratops::1,0.5,0.6363636363636364,7,11,0.5458937198067633
ko,https://en.wikinews.org/wiki/Doctor_to_be_charged_after_mother%27s_death_in_Ohio::2,0.5,0.38461538461538464,5,13,0.5188284518828452
ko,https://en.wikivoyage.org/wiki/Cascais::1,0.5,0.625,5,8,0.5272727272727272
ko,https://en.wikivoyage.org/wiki/Salar_de_Uyuni::2,0.5,0.7333333333333333,11,15,0.5338983050847458
ko,https://en.wikinews.org/wiki/France_issues_pollution_alert_as_ship_splits_off_Basque_coast::1,0.5,0.3333333333333333,3,9,0.5413533834586466
ko,https://en.wikibooks.org/wiki/History_of_Technology/Technological_Determinism::1,0.5,0.2,2,10,0.48945147679324896
ko,https://en.wikibooks.org/wiki/Remembering_the_Templars::2,0.5,0.35714285714285715,5,14,0.5370370370370371
ko,https://en.wikibooks.org/wiki/Wikijunior:Bugs/Insects_Intro::1,0.5,0.4166666666666667,5,12,0.4830508474576271
ko,"https://en.wikinews.org/wiki/Sam_Simon,_%27The_Simpsons%27_co-creator,_dies_aged_59::2",0.5,0.3888888888888889,7,18,0.5179856115107914
ko,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Jupiter/Io::1,0.5,0.5555555555555556,5,9,0.494949494949495
ko,https://en.wikinews.org/wiki/Akayev_flees_Kyrgyzstan_as_protesters_seize_control_of_Bishkek::2,0.5,0.6,6,10,0.48214285714285715
ko,https://en.wikivoyage.org/wiki/Talk::1,0.5,0.3333333333333333,3,9,0.5103092783505154
ko,https://en.wikivoyage.org/wiki/Mallorca::1,0.5,0.4,4,10,0.514018691588785
ko,"https://en.wikinews.org/wiki/Large_earthquake_off_Japan,_tsunami_warning_issued::1",0.5,0.6,6,10,0.5362318840579711
ko,https://en.wikinews.org/wiki/Electronic_voting_disputed_in_France::2,0.5,0.625,5,8,0.5048543689320388
ko,https://en.wikibooks.org/wiki/Modern_Photography/Lenses::1,0.5,0.375,6,16,0.5207100591715976
ko,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Pyramids_of_Giza::1,0.5,0.35714285714285715,5,14,0.4418604651162791
ko,https://en.wikinews.org/wiki/Microsoft_and_Yahoo_team_up_to_make_IM_clients_compatible::2,0.5,0.5555555555555556,5,9,0.49382716049382713
ko,https://en.wikivoyage.org/wiki/Falkland_Islands::2,0.5,0.35714285714285715,5,14,0.5054347826086957
ko,https://en.wikivoyage.org/wiki/Funeral_travel::2,0.5,0.2857142857142857,2,7,0.47706422018348627
ko,https://en.wikinews.org/wiki/Hurricane_Fred_churns_the_Atlantic::2,0.5,0.2222222222222222,2,9,0.5378787878787878
ko,https://en.wikivoyage.org/wiki/Southern_Africa::1,0.5,0.5,5,10,0.5235294117647059
ko,"https://en.wikinews.org/wiki/Karzai_declared_winner_of_Afghan_elections,_runoff_polls_cancelled::1",0.5,0.25,3,12,0.5267857142857143
ko,https://en.wikivoyage.org/wiki/GPS_navigation::2,0.5,0.5625,9,16,0.514018691588785
ko,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Nutrition::2,0.5,0.375,3,8,0.4842105263157895
ko,https://en.wikibooks.org/wiki/Ancient_China/Government::1,0.5,0.2,2,10,0.5125
ko,https://en.wikinews.org/wiki/Australian_treasurer_enters_nuclear_debate::2,0.5,0.25,1,4,0.48760330578512395
ko,https://en.wikinews.org/wiki/Sealing_ships_trapped_in_ice_off_coast_of_Newfoundland::2,0.5,0.7142857142857143,5,7,0.48717948717948717
ko,https://en.wikivoyage.org/wiki/Casablanca::1,0.5,0.375,3,8,0.4808510638297872
ko,https://en.wikinews.org/wiki/Spanish_football:_Sevilla_signs_Aleix_Vidal_from_FC_Barcelona::2,0.5,0.4,2,5,0.4375
ko,https://en.wikinews.org/wiki/IEEE_approves_802.11n_standard_after_six_years::2,0.5,0.42857142857142855,6,14,0.49038461538461536
ko,https://en.wikivoyage.org/wiki/Meteora::1,0.5,0.4666666666666667,7,15,0.5714285714285714
ko,https://en.wikinews.org/wiki/Renault_F1_launch_criminal_complaint_against_former_driver_over_race-fixing_allegation::2,0.5,0.3333333333333333,2,6,0.5
ko,https://en.wikinews.org/wiki/Space_station_crew_perform_successful_spacewalk::2,0.5,0.0,0,4,0.5052631578947369
ko,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Problem_Solving_from_an_Evolutionary_Perspective::2,0.5,0.6,6,10,0.5094339622641509
ko,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Hydrogen::2,0.5,0.2727272727272727,3,11,0.4945054945054945
ko,https://en.wikinews.org/wiki/2010_FIBA_World_Championship_starts::2,0.5,0.75,3,4,0.4685714285714286
ko,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Ocelot::2,0.5,0.45454545454545453,5,11,0.477124183006536
ko,https://en.wikinews.org/wiki/South_Africa_end_All_Blacks%27_15-game_winning_streak::1,0.5,0.4444444444444444,4,9,0.48255813953488375
ko,https://en.wikivoyage.org/wiki/Hiking_destinations_in_Norway::1,0.5,0.5,6,12,0.5565217391304348
ko,https://en.wikinews.org/wiki/Another_arrest_in_Minnesota_school_shooting::2,0.5,0.75,6,8,0.5303867403314917
ko,https://en.wikivoyage.org/wiki/Cold_weather::1,0.5,0.4166666666666667,5,12,0.5048076923076923
ko,https://en.wikivoyage.org/wiki/Corcovado_National_Park::2,0.5,0.4117647058823529,7,17,0.47161572052401746
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/What_is_a_Civilization%3F::2,0.5,0.3333333333333333,2,6,0.4972067039106145
ko,https://en.wikibooks.org/wiki/Exercise_as_it_relates_to_Disease/Can_Exercise_Really_Help_Multiple_Sclerosis%3F::1,0.5,0.5263157894736842,10,19,0.46017699115044247
ko,https://en.wikivoyage.org/wiki/Winter_driving::1,0.5,0.5714285714285714,4,7,0.5290697674418605
ko,https://en.wikibooks.org/wiki/Goats/Introduction::1,0.5,0.2857142857142857,2,7,0.5196850393700787
ko,https://en.wikinews.org/wiki/Australian_Big_Brother_cleared_of_breaching_content_laws::1,0.5,0.8,4,5,0.45454545454545453
ko,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Introduction::2,0.5,0.42857142857142855,6,14,0.4957983193277311
ko,https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook::2,0.5,0.5714285714285714,4,7,0.5306122448979592
ko,https://en.wikivoyage.org/wiki/Hiking::1,0.5,0.5454545454545454,6,11,0.5140845070422535
ko,https://en.wikinews.org/wiki/Fossilized_remains_of_small_dinosaur_rediscovered_in_Canada::1,0.5,0.2,1,5,0.52
ko,https://en.wikivoyage.org/wiki/Plitvice_Lakes_National_Park::2,0.5,0.5,1,2,0.5060240963855421
ko,https://en.wikinews.org/wiki/US_helicopter_with_17_on_board_believed_to_have_been_shot_down_in_Afghanistan::2,0.5,0.6,3,5,0.5052631578947369
ko,https://en.wikibooks.org/wiki/European_History/Challenges_to_Spiritual_Authority::1,0.5,0.5,5,10,0.5028901734104047
ko,"https://en.wikinews.org/wiki/Gas_explosion_reported_in_Hammersmith,_London::1",0.5,0.5,2,4,0.4628099173553719
ko,https://en.wikivoyage.org/wiki/First_and_business_class_flights::1,0.5,0.2,2,10,0.49222797927461137
ko,https://en.wikinews.org/wiki/West_Indies_wins_the_third_match_of_the_cricket_series_against_India::2,0.5,0.5,3,6,0.5135135135135135
ko,https://en.wikibooks.org/wiki/The_Cold_War/Hungarian_Revolution::1,0.5,0.375,9,24,0.5153846153846153
ko,https://en.wikinews.org/wiki/Susan_G._Komen_Foundation_stops_funding_to_Planned_Parenthood::2,0.5,0.8,4,5,0.5087719298245614
ko,https://en.wikivoyage.org/wiki/Visa::1,0.5,0.5,5,10,0.4915254237288136
ko,https://en.wikinews.org/wiki/Iraq_Study_Group_Report:_Iraq_could_be_on_a_slide_towards_chaos::1,0.5,0.4444444444444444,8,18,0.4756756756756757
ko,https://en.wikivoyage.org/wiki/Travel_advisories::2,0.5,0.2962962962962963,8,27,0.5099337748344371
ko,https://en.wikinews.org/wiki/Former_U.S._National_Security_Advisor_Zbigniew_Brzezinski_dies_aged_89::1,0.5,0.45,9,20,0.532967032967033
ko,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/The_Sun::2,0.5,0.25,3,12,0.5051546391752577
ko,https://en.wikivoyage.org/wiki/Baltic_Sea_ferries::1,0.5,0.2,1,5,0.4939759036144578
ko,https://en.wikivoyage.org/wiki/Air_courier::1,0.5,0.7,7,10,0.48466257668711654
ko,https://en.wikibooks.org/wiki/Sikhism::2,0.5,0.4166666666666667,5,12,0.5174129353233831
ko,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Moon::1,0.5,0.45,9,20,0.53125
ko,https://en.wikinews.org/wiki/U.S._President_arrives_in_Singapore::1,0.75,0.8,4,5,0.7295081967213115
ko,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction::2,0.75,0.7647058823529411,13,17,0.7671232876712328
ko,https://en.wikinews.org/wiki/Canadian_professional_wrestler_Luna_Vachon_dies_aged_48::1,0.75,0.5714285714285714,4,7,0.7566137566137566
ko,https://en.wikinews.org/wiki/La_La_Land_receives_record-equalling_fourteen_Oscar_nominations;_Hacksaw_Ridge_gets_six::1,0.75,0.8571428571428571,6,7,0.7150537634408602
ko,https://en.wikinews.org/wiki/Huge_Gay_Pride_parade_held_in_Brazil::1,0.75,0.7272727272727273,8,11,0.7485380116959064
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians::2,0.75,0.7,14,20,0.7344632768361582
ko,https://en.wikivoyage.org/wiki/Travel_in_developing_countries::2,0.75,0.8666666666666667,13,15,0.7944444444444444
ko,https://en.wikivoyage.org/wiki/Water::1,0.75,0.9090909090909091,10,11,0.7386363636363636
ko,https://en.wikinews.org/wiki/Golf_and_rugby_set_to_return_to_the_Olympic_Games::2,0.75,0.6923076923076923,9,13,0.7443181818181818
ko,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Training::1,0.75,0.8461538461538461,11,13,0.7317073170731707
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Hebrews::1,0.75,0.8333333333333334,5,6,0.7216494845360825
ko,https://en.wikinews.org/wiki/Saturn%27s_moon_Titan_hosts_liquid_lakes_and_rivers::2,0.75,1.0,2,2,0.7909090909090909
ko,https://en.wikinews.org/wiki/Toronto_team-led_research_on_Type_1_Diabetes_%27groundbreaking%27::1,0.75,0.5714285714285714,4,7,0.7686567164179104
ko,https://en.wikibooks.org/wiki/Animal_Behavior/Population_Genetics::2,0.75,0.8888888888888888,8,9,0.7209302325581395
ko,https://en.wikinews.org/wiki/Edmonton_prison_conflict_wounds_eight::2,0.75,0.6923076923076923,9,13,0.7317073170731707
ko,https://en.wikinews.org/wiki/Burning_debris_from_satellites_spotted_over_several_US_cities::1,0.75,0.4166666666666667,5,12,0.7520661157024794
ko,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis::2,0.75,0.6,6,10,0.7551020408163265
ko,https://en.wikibooks.org/wiki/American_Revolution/The_Declaration_of_Independence::1,0.75,0.9,9,10,0.7772727272727272
ko,https://en.wikinews.org/wiki/Italy_arrests_reputed_Mafia_boss_Lo_Piccolo::2,0.75,0.8571428571428571,12,14,0.7880184331797235
ko,https://en.wikivoyage.org/wiki/Hostels::1,0.75,1.0,6,6,0.726027397260274
ko,https://en.wikinews.org/wiki/8.0_magnitude_earthquake_occurs_near_Tonga::2,0.75,0.7857142857142857,11,14,0.7642857142857142
ko,https://en.wikinews.org/wiki/UK_threat_level_reduced_to_%27severe%27::1,0.75,0.8,4,5,0.7580645161290323
ko,"https://en.wikinews.org/wiki/Crossing_guard_killed_by_truck_in_Glasgow,_Scotland::1",0.75,0.5714285714285714,4,7,0.7428571428571429
ko,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Space_exploration::1,0.75,1.0,11,11,0.7449664429530202
ko,https://en.wikinews.org/wiki/24_people_rescued_from_roller_coaster_at_California%27s_Great_America_theme_park::1,0.75,0.6190476190476191,13,21,0.7614678899082569
ko,https://en.wikivoyage.org/wiki/Internet_telephony::2,0.75,0.6666666666666666,6,9,0.7027027027027027
ko,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Tiger::1,0.75,0.4,2,5,0.7089552238805971
ko,https://en.wikinews.org/wiki/Young_motorcycle_racer_Peter_Lenz_dies_in_race_crash_aged_13::1,0.75,0.6666666666666666,4,6,0.7272727272727273
ko,https://en.wikivoyage.org/wiki/Boating_on_the_Baltic_Sea::2,0.75,0.8,12,15,0.7265625
ko,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Computer::2,0.75,0.75,6,8,0.75
ko,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Extinction::2,0.75,0.6153846153846154,8,13,0.7916666666666666
ko,https://en.wikibooks.org/wiki/Wikijunior:United_States_Charters_of_Freedom/Declaration_of_Independence::1,0.75,0.7777777777777778,7,9,0.7733990147783252
ko,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battle_of_Britain::1,0.75,0.6,9,15,0.7923497267759563
ko,https://en.wikibooks.org/wiki/Golf::1,0.75,0.75,9,12,0.7327586206896551
ko,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Computer::1,0.75,0.8181818181818182,9,11,0.7906976744186046
ko,"https://en.wikinews.org/wiki/Red_tide_affects_South_Padre_Island,_Mexico::1",0.75,1.0,4,4,0.7555555555555555
ko,https://en.wikinews.org/wiki/Cosmonaut_Alexei_Leonov_dies_at_age_85::2,0.75,1.0,5,5,0.7647058823529411
ko,"https://en.wikinews.org/wiki/No_bomb_threat,_hijacking_of_plane_in_China%27s_Xinjiang_region_according_to_Afghan_officials::2",0.75,0.7142857142857143,5,7,0.7745098039215687
ko,https://en.wikivoyage.org/wiki/Galapagos_Islands::1,0.75,0.6785714285714286,19,28,0.7987421383647799
ko,https://en.wikivoyage.org/wiki/Travelling_around_the_Schengen_Area::1,0.75,0.7142857142857143,10,14,0.6967741935483871
ko,https://en.wikinews.org/wiki/Trade_hall_roof_collapses_in_Poland::1,0.75,0.3333333333333333,1,3,0.7864077669902912
ko,https://en.wikinews.org/wiki/Teen_post_officer_hides_400_New_Year_cards_in_Japanese_snow::1,0.75,0.7333333333333333,11,15,0.77
ko,"https://en.wikinews.org/wiki/Phone_threat_closes_tunnels,_snarls_traffic_in_Baltimore,_Maryland::2",0.75,0.8,4,5,0.75
ko,https://en.wikivoyage.org/wiki/Staycation::1,0.75,0.6428571428571429,18,28,0.7602739726027398
ko,https://en.wikivoyage.org/wiki/Yellowstone_National_Park::2,0.75,0.8666666666666667,13,15,0.7442922374429224
ko,https://en.wikinews.org/wiki/Bali_climate_change_conference_begins::2,0.75,0.6,3,5,0.7657657657657657
ko,https://en.wikibooks.org/wiki/History_of_Islam/Early_Islam::1,0.75,0.782608695652174,18,23,0.75
ko,https://en.wikinews.org/wiki/Brazilian_footballer_Gabriel_Jesus_signs_contract_extension_with_Manchester_City::2,0.75,1.0,9,9,0.7647058823529411
ko,https://en.wikivoyage.org/wiki/Advice_for_nervous_flyers::1,0.75,0.6896551724137931,20,29,0.7828947368421053
ko,https://en.wikinews.org/wiki/A_5.6_Richter_quake_hits_Western_Montana::1,0.75,0.5,3,6,0.7604166666666666
ko,https://en.wikivoyage.org/wiki/Wildlife_photography::1,0.75,0.6,6,10,0.7540983606557377
ko,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Role::1,0.75,0.6590909090909091,29,44,0.7401129943502824
ko,https://en.wikibooks.org/wiki/Exercise_as_it_relates_to_Disease/Physical_activity_effect_on_mental_health_in_people_with_chronic_lower_back_pain::1,0.75,0.6666666666666666,10,15,0.7478260869565218
ko,https://en.wikivoyage.org/wiki/Bread_and_confectionery::2,0.75,0.6666666666666666,4,6,0.7582417582417582
ko,https://en.wikinews.org/wiki/Nathalie_Carpanedo_finishes_wild_card_run_at_2013_IPC_Alpine_World_Championships::1,0.75,0.6666666666666666,6,9,0.7454545454545455
ko,https://en.wikivoyage.org/wiki/Charlotte_with_children::1,0.75,1.0,7,7,0.725
ko,https://en.wikibooks.org/wiki/Wikijunior:South_America/The_Amazon::1,0.75,0.7777777777777778,7,9,0.738255033557047
ko,https://en.wikibooks.org/wiki/European_History/World_War_I::2,0.75,0.8,12,15,0.7718120805369127
ko,https://en.wikivoyage.org/wiki/Round_the_world_flights::2,0.75,0.4,2,5,0.7572254335260116
ko,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Society::2,0.75,0.5,2,4,0.7452830188679245
ko,https://en.wikinews.org/wiki/New_Australian_Prime_Minister_signs_Kyoto::2,0.75,0.5,5,10,0.7549019607843137
ko,https://en.wikivoyage.org/wiki/Mobile_phones::1,0.75,0.75,12,16,0.7377049180327869
ko,https://en.wikinews.org/wiki/Canadian_Prime_Minister_Harper_agrees_to_send_%27Clean_Air_Act%27_to_committee::2,0.75,0.75,12,16,0.7805907172995781
ko,https://en.wikibooks.org/wiki/Wikijunior:Biology/Origin_of_Life::1,0.75,0.7692307692307693,10,13,0.7272727272727273
ko,https://en.wikivoyage.org/wiki/Cross_country_skiing::1,0.75,0.6363636363636364,7,11,0.75
ko,https://en.wikibooks.org/wiki/Animal_Behavior/Biological_Rhythms::1,0.75,0.7647058823529411,13,17,0.7723577235772358
ko,https://en.wikivoyage.org/wiki/Sundarbans_National_Park::1,0.75,0.7777777777777778,7,9,0.75
ko,https://en.wikivoyage.org/wiki/Noum%C3%A9a::1,0.75,0.8,4,5,0.7330097087378641
ko,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi::2,0.75,1.0,2,2,0.7808219178082192
ko,https://en.wikivoyage.org/wiki/Culture_shock::1,0.75,0.7,7,10,0.7584269662921348
ko,https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27::1,0.75,0.625,10,16,0.7729083665338645
ko,https://en.wikinews.org/wiki/Anti-ACTA_activists_protest_across_Europe::2,0.75,0.625,5,8,0.7610619469026548
ko,https://en.wikinews.org/wiki/Senate_questions_Roberts_in_confirmation_hearings::1,0.75,0.6363636363636364,14,22,0.7819548872180451
ko,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Race_and_Ethnicity::2,0.75,0.7142857142857143,5,7,0.7674418604651163
ko,https://en.wikivoyage.org/wiki/Bed_and_breakfasts::1,0.75,0.6363636363636364,7,11,0.7534246575342466
ko,https://en.wikinews.org/wiki/UK_government_outlines_plans_for_rail_transport::1,0.75,0.75,6,8,0.7619047619047619
ko,https://en.wikinews.org/wiki/Russian_military_cargo_jet_crash_kills_eleven_in_Siberia::1,0.75,0.6,9,15,0.7547169811320755
ko,https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan::1,0.75,0.7142857142857143,10,14,0.7732558139534884
ko,https://en.wikinews.org/wiki/FAA:_Metroplex_NextGen_project_in_place_in_north_Texas::2,0.75,0.6923076923076923,9,13,0.7864077669902912
ko,https://en.wikivoyage.org/wiki/Antarctica::1,0.75,0.75,3,4,0.7538461538461538
ko,https://en.wikibooks.org/wiki/How_to_Play_Violin/Bowing::1,0.75,0.5714285714285714,8,14,0.76875
ko,https://en.wikinews.org/wiki/Naked_News_to_create_international_language_editions::1,0.75,0.8571428571428571,6,7,0.6989247311827957
ko,https://en.wikibooks.org/wiki/Pakistani_History/Prehistory/Bronze_Age/Indus_Valley_Civilization::2,0.75,0.8,20,25,0.7470588235294118
ko,https://en.wikibooks.org/wiki/Sensory_Systems/Visual_System::1,0.75,0.6923076923076923,9,13,0.7570093457943925
ko,https://en.wikinews.org/wiki/Nationalised_bank_Northern_Rock_sold_to_Virgin_Money::1,0.75,0.8,4,5,0.7611111111111111
ko,https://en.wikinews.org/wiki/Typhoon_prompts_massive_evacuations_in_China::1,0.75,0.5,2,4,0.7450980392156863
ko,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit::2,0.75,0.8571428571428571,6,7,0.7724550898203593
ko,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg::2,0.75,0.5833333333333334,7,12,0.7762237762237763
ko,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Romans::1,0.75,0.75,9,12,0.7433155080213903
ko,https://en.wikinews.org/wiki/Explorers_find_shipwreck_thought_to_be_massive_WWII_battleship_Musashi::1,0.75,0.875,7,8,0.7904761904761904
ko,https://en.wikibooks.org/wiki/The_Organ_Systems/nervous::1,0.75,0.75,3,4,0.7164179104477612
ko,https://en.wikibooks.org/wiki/Introductory_Tourism::2,0.75,0.7692307692307693,10,13,0.7132867132867133
ko,https://en.wikinews.org/wiki/Two-day_bird_flu_conference_draws_$1.9_billion_in_pledges::1,0.75,0.8,8,10,0.7479674796747967
ko,https://en.wikinews.org/wiki/Distributed_computing_to_get_%22interstellar_project%22::1,0.75,0.6,3,5,0.7954545454545454
ko,https://en.wikinews.org/wiki/US_officials_flood_Grand_Canyon_to_restore_ecosystem::1,0.75,0.8333333333333334,5,6,0.7323943661971831
ko,https://en.wikivoyage.org/wiki/Alcoholic_beverages::2,0.75,0.75,3,4,0.7846153846153846
ko,https://en.wikibooks.org/wiki/History_of_Technology/Cultural_Determinism::1,0.75,1.0,3,3,0.7307692307692307
ko,https://en.wikinews.org/wiki/Seven_caves_found_on_Mars:_NASA::2,0.75,0.75,9,12,0.806282722513089
ko,https://en.wikivoyage.org/wiki/Aggregators::2,0.75,0.7777777777777778,7,9,0.726027397260274
ko,https://en.wikivoyage.org/wiki/Canyoning::2,0.75,0.75,6,8,0.7126436781609196
